Id,SalePrice
1461,125234.63
1462,155481.5
1463,179489.62
1464,191470.0
1465,191608.65
1466,181644.82
1467,177547.85
1468,177575.07
1469,176822.16
1470,125970.08
1471,193648.43
1472,93785.83
1473,99823.54
1474,151713.5
1475,125595.7
1476,431749.07
1477,247847.49
1478,310860.28
1479,293953.19
1480,455788.53
1481,314408.71
1482,207814.57
1483,182945.61
1484,170146.58
1485,176818.2
1486,198032.8
1487,350066.92
1488,231967.02
1489,217385.79
1490,208399.41
1491,191713.61
1492,98019.93
1493,179317.0
1494,297416.0
1495,283198.55
1496,219552.96
1497,182623.57
1498,158504.88
1499,153653.93
1500,165134.79
1501,171872.33
1502,161105.85
1503,297980.35
1504,237139.26
1505,217206.87
1506,179960.63
1507,236336.26
1508,193308.56
1509,160004.0
1510,150675.8
1511,147038.5
1512,166604.0
1513,150971.98
1514,144664.1
1515,197900.56
1516,158105.32
1517,153416.5
1518,135785.58
1519,219574.1
1520,137249.5
1521,143002.75
1522,159449.5
1523,119772.55
1524,122408.33
1525,125778.22
1526,129459.08
1527,106526.21
1528,129026.75
1529,143251.5
1530,170042.7
1531,137424.68
1532,96840.0
1533,139543.96
1534,114402.58
1535,152133.87
1536,122877.42
1537,93556.41
1538,163164.15
1539,217663.21
1540,118650.4
1541,143046.64
1542,137679.32
1543,197081.62
1544,79942.5
1545,103590.58
1546,127242.5
1547,136832.09
1548,127551.84
1549,119446.0
1550,142952.43
1551,114256.05
1552,139267.0
1553,144156.15
1554,117795.61
1555,163394.95
1556,99261.3
1557,112310.72
1558,99476.45
1559,114201.13
1560,142617.88
1561,145099.55
1562,130518.75
1563,124279.83
1564,153665.85
1565,159149.84
1566,231643.72
1567,80196.93
1568,217416.03
1569,147951.6
1570,137666.75
1571,126493.75
1572,142951.25
1573,235092.44
1574,127868.51
1575,227461.76
1576,231679.53
1577,208422.95
1578,154951.51
1579,140923.59
1580,190586.0
1581,141410.0
1582,126412.5
1583,301505.46
1584,243743.33
1585,139335.0
1586,77840.33
1587,112851.77
1588,143200.77
1589,104151.93
1590,133975.1
1591,111119.5
1592,122462.63
1593,122741.4
1594,139057.38
1595,125349.9
1596,230746.62
1597,159398.92
1598,193789.62
1599,200604.93
1600,193727.8
1601,84621.5
1602,113848.0
1603,95819.7
1604,274124.5
1605,257684.33
1606,171094.0
1607,166587.58
1608,216450.89
1609,204554.72
1610,169822.83
1611,153936.37
1612,180663.8
1613,176358.86
1614,114725.75
1615,86047.5
1616,87005.25
1617,86258.0
1618,127167.75
1619,142092.5
1620,176830.23
1621,143488.19
1622,149592.84
1623,264113.78
1624,220300.5
1625,127623.66
1626,173276.0
1627,181998.0
1628,266684.18
1629,175833.0
1630,327832.19
1631,218219.87
1632,240837.06
1633,172741.25
1634,192477.79
1635,181915.5
1636,168767.85
1637,183244.05
1638,204324.0
1639,179637.85
1640,231587.0
1641,179532.0
1642,239375.34
1643,232444.05
1644,231032.26
1645,185874.22
1646,162758.0
1647,159779.5
1648,141278.37
1649,141027.0
1650,124734.46
1651,126005.58
1652,92533.0
1653,98464.0
1654,151541.0
1655,144591.5
1656,146891.0
1657,149313.5
1658,160165.48
1659,130068.0
1660,153571.2
1661,446014.93
1662,390732.86
1663,362311.56
1664,430588.78
1665,313571.51
1666,316811.43
1667,369286.55
1668,342466.99
1669,312041.82
1670,350142.28
1671,246769.63
1672,438332.75
1673,304078.69
1674,256013.51
1675,193378.15
1676,194414.98
1677,210191.87
1678,465267.44
1679,380327.62
1680,344939.69
1681,272436.26
1682,307350.88
1683,188639.14
1684,171566.1
1685,176327.15
1686,165014.65
1687,171217.27
1688,192667.7
1689,194626.87
1690,185404.18
1691,179924.39
1692,280995.32
1693,174978.38
1694,182838.65
1695,173050.35
1696,266085.69
1697,173964.49
1698,329126.28
1699,335847.42
1700,251329.85
1701,258091.92
1702,246489.73
1703,248801.46
1704,264990.49
1705,245365.32
1706,434245.02
1707,234409.76
1708,225597.36
1709,280925.02
1710,232015.21
1711,284987.54
1712,255040.76
1713,263461.71
1714,219648.15
1715,207260.78
1716,179171.8
1717,162495.57
1718,137180.65
1719,206589.0
1720,253294.35
1721,168808.31
1722,129480.75
1723,160045.0
1724,209322.37
1725,228896.4
1726,195955.0
1727,173351.22
1728,188262.65
1729,165012.57
1730,157482.95
1731,127249.96
1732,130214.17
1733,120991.66
1734,130752.0
1735,136226.0
1736,116346.48
1737,321691.58
1738,232468.75
1739,264210.44
1740,212059.26
1741,184655.55
1742,170241.89
1743,179448.73
1744,290694.58
1745,229509.84
1746,250144.62
1747,211531.9
1748,214026.2
1749,164070.59
1750,140513.75
1751,220720.8
1752,112537.0
1753,148852.79
1754,192252.54
1755,167184.05
1756,123484.99
1757,117167.78
1758,150501.83
1759,162452.17
1760,168726.0
1761,145169.37
1762,168378.6
1763,177461.0
1764,124988.66
1765,166355.46
1766,166423.0
1767,203180.72
1768,142659.5
1769,163374.4
1770,145711.85
1771,137151.75
1772,143074.5
1773,139323.0
1774,137416.25
1775,132299.51
1776,119673.29
1777,116971.63
1778,133180.0
1779,124624.24
1780,172870.11
1781,128740.84
1782,105973.83
1783,140637.87
1784,109378.45
1785,118107.23
1786,160415.77
1787,169720.7
1788,69668.29
1789,92725.04
1790,100405.8
1791,180096.75
1792,155650.5
1793,141254.33
1794,142240.1
1795,140176.5
1796,132619.5
1797,116654.67
1798,133452.75
1799,114321.4
1800,123994.43
1801,131734.85
1802,146017.05
1803,154698.0
1804,142010.37
1805,137557.5
1806,115982.91
1807,132890.77
1808,122930.5
1809,125527.15
1810,148932.5
1811,107904.58
1812,111540.2
1813,120547.38
1814,102506.2
1815,61759.88
1816,108861.0
1817,141705.27
1818,141157.01
1819,119505.33
1820,84993.28
1821,122271.82
1822,156393.98
1823,61699.2
1824,134651.09
1825,138979.31
1826,106021.68
1827,109435.57
1828,134775.87
1829,121695.26
1830,140681.53
1831,148776.85
1832,118706.3
1833,135928.95
1834,137500.25
1835,137569.75
1836,131643.72
1837,98288.37
1838,134168.33
1839,94872.75
1840,178895.0
1841,145540.51
1842,93363.0
1843,144408.5
1844,141925.9
1845,148673.44
1846,161025.0
1847,155708.98
1848,66663.11
1849,120109.96
1850,133205.25
1851,150895.25
1852,128745.75
1853,138967.19
1854,173552.35
1855,167211.08
1856,224233.68
1857,195681.41
1858,138639.33
1859,118860.5
1860,154052.3
1861,119052.28
1862,269373.06
1863,258460.04
1864,258460.04
1865,351490.44
1866,343874.07
1867,241691.91
1868,292329.83
1869,193784.13
1870,247989.2
1871,267815.59
1872,173705.82
1873,246688.57
1874,138657.86
1875,200043.01
1876,202964.06
1877,200401.0
1878,213971.92
1879,131051.5
1880,134016.6
