Id,SalePrice
1461,132502.35176233854
1462,153657.5056507152
1463,181177.12803752022
1464,189763.16715296393
1465,226505.04184703808
1466,171631.32593627903
1467,178528.96336926555
1468,156219.20644171967
1469,219001.90740355582
1470,109853.90251943003
1471,150844.6508165443
1472,104787.34261537739
1473,96162.03653192264
1474,140210.24482354254
1475,91043.48431195132
1476,372961.4755796016
1477,261030.28344792034
1478,334671.03359455836
1479,326955.8455123678
1480,451131.4879220403
1481,313418.09383117326
1482,211394.9896935993
1483,177558.5030098455
1484,164238.4102456161
1485,189639.24175585643
1486,190722.18115623062
1487,357961.06745373795
1488,229552.07453915128
1489,209826.30178939353
1490,263291.0383172255
1491,199075.29900109547
1492,104223.65729151631
1493,231364.55318882898
1494,298351.46436231444
1495,297241.74309966585
1496,244830.13237754686
1497,165877.01220728282
1498,179561.44331648923
1499,169653.01226821577
1500,152033.08502906782
1501,173267.1403261565
1502,121688.76862279384
1503,296200.87351954554
1504,237833.0457142936
1505,226827.00688315812
1506,190494.469381665
1507,232858.21502353554
1508,210496.267101945
1509,153094.54416231695
1510,142767.66729683522
1511,154933.30966806866
1512,159059.49981483293
1513,145923.08485163213
1514,159687.5288639533
1515,187530.11061609793
1516,166289.43319670844
1517,180138.02181466133
1518,116297.32231776428
1519,200994.60945213307
1520,118316.03302336729
1521,122392.00656115857
1522,192576.90757966693
1523,105184.03939439415
1524,120563.71032863227
1525,110742.40503666538
1526,104979.6245664889
1527,101968.02706035401
1528,122526.19778285222
1529,163108.2804170848
1530,196914.36957548826
1531,126377.56758580427
1532,83974.41640163376
1533,155336.1165014092
1534,136647.8811857372
1535,134705.62232886
1536,96243.97092648642
1537,61299.68570083543
1538,157472.6892140871
1539,225926.33081617544
1540,97365.29505837173
1541,156713.42219052743
1542,164781.64908881823
1543,175935.8031057272
1544,77829.3568233925
1545,116499.63752184121
1546,163562.41624459717
1547,155371.2620783525
1548,151932.60155620577
1549,123533.09373055433
1550,151268.7441841982
1551,97367.82127444819
1552,150429.3647858646
1553,169984.2516902571
1554,101949.39199513174
1555,173996.66518170398
1556,79923.44067759265
1557,150022.46327151975
1558,107854.7839033159
1559,88912.11864774977
1560,122728.31845196069
1561,160552.3301298772
1562,143135.83884905337
1563,127839.67561718065
1564,139888.50868824054
1565,163213.60547867208
1566,246435.88251152216
1567,74970.45370205666
1568,223247.68902886135
1569,143841.56682483177
1570,130140.51223332004
1571,93760.57302711078
1572,130455.24955989257
1573,287906.690331524
1574,138667.4232565161
1575,237377.2692464901
1576,222784.59898789332
1577,195517.59341217822
1578,146736.17221544043
1579,145468.78514610662
1580,195875.8080148358
1581,166246.77242228226
1582,136488.16861492174
1583,271390.4715059033
1584,212185.30207963078
1585,126157.47541444644
1586,54968.50011973258
1587,112698.3113642406
1588,150541.6102432101
1589,99036.46246583597
1590,121808.95835944638
1591,86425.75829114823
1592,124843.09418439376
1593,149895.5181306731
1594,131477.61702237034
1595,130672.07891589042
1596,205253.88198509417
1597,186106.42291474785
