Id,SalePrice
1461,122982.73459549516
1462,158375.3025915979
1463,183153.72297986702
1464,201047.9888010677
1465,210932.43336951116
1466,174669.97715057433
1467,170465.17794138612
1468,170236.7156069302
1469,191496.741480203
1470,121479.75111679803
1471,173592.47612799285
1472,96447.01019969338
1473,97612.59902363934
1474,145657.57642482303
1475,102871.60311846121
1476,346535.8887534997
1477,254544.1563026784
1478,303999.07476373215
1479,313388.55632155295
1480,399241.7082039799
1481,286904.5943204608
1482,224221.32797220093
1483,186053.1588359964
1484,177439.98961327993
1485,206091.88679379527
1486,205439.0398645436
1487,323406.4847842284
1488,224710.5751700428
1489,206082.84693579876
1490,238381.34323343087
1491,211393.43969044928
1492,93182.51817205921
1493,204038.6469564176
1494,275701.74673336407
1495,271898.28415919025
1496,227489.03477632825
1497,165235.92471577798
1498,180309.0752649461
1499,171808.69317066635
1500,167957.51041790587
1501,178032.90080524888
1502,162503.5076801912
1503,268042.9594680158
1504,231292.78717974795
1505,216649.49413025635
1506,190930.6994592339
1507,227176.8998589398
1508,197959.52746238513
1509,161425.66011335817
1510,158392.03448828927
1511,155475.89175059984
1512,172776.60881605593
1513,141057.7087423409
1514,158666.73234969215
1515,172681.08145188866
1516,159131.3643316558
1517,167056.7406620856
1518,123268.622397786
1519,210334.51419319492
1520,135806.30759162374
1521,137784.89625597105
1522,184097.4332737244
1523,106759.30169486243
1524,104306.6671560799
1525,114607.4261403993
1526,106818.68807142403
1527,105253.6827241889
1528,119630.17669162736
1529,152056.79941862123
1530,196533.39570699027
1531,142501.1938346892
1532,94014.52195637405
1533,148169.96654963528
1534,122773.77476699802
1535,143570.69705698907
1536,107336.72138940473
1537,78232.54352370801
1538,163213.2353103311
1539,189925.70195675106
1540,104714.7798502983
1541,141902.53286162694
1542,124711.03383537359
1543,161326.57587404782
1544,79400.97325697367
1545,108630.89097232779
1546,147085.10411690478
1547,141440.00351035176
1548,125981.83280034829
1549,119989.9294373584
1550,142001.5456960795
1551,103700.20958769647
1552,143937.04542095878
1553,156884.18399182183
1554,113557.72733857832
1555,168036.05725674168
1556,108762.68274005328
1557,105100.778495442
1558,113120.3917197648
1559,101756.59279544861
1560,126727.28985152824
1561,126664.8794400522
1562,146636.79865999997
1563,127418.75392499065
1564,154627.9831614379
1565,169057.2468940725
1566,229933.5700651902
1567,85457.67206718726
1568,245521.67220907297
1569,149440.51813802647
1570,153391.48342418438
1571,113471.55249673617
1572,131457.05327337096
1573,263951.03672163794
1574,136662.06150398182
1575,242939.69864578848
1576,240280.91347871057
1577,199656.49705283588
1578,152089.39177698165
1579,149803.30815979815
1580,193464.56407687883
1581,169589.10422250803
1582,129679.26230027259
1583,266744.98118405044
1584,218296.2967601862
1585,154480.3376838644
1586,74688.61873535346
1587,119020.88544456882
1588,156547.109921876
1589,105106.82772875833
1590,123528.84117993969
1591,103258.30328505882
1592,123373.87520595768
1593,132535.01752846327
1594,116318.2187487242
1595,119307.23392734677
1596,208876.42659997765
1597,184493.48706755182
1598,212038.94041933422
1599,194235.57910574274
1600,186483.5572183046
1601,63154.39560421242
1602,140463.47041663132
1603,98815.80671388644
1604,286425.5724526426
1605,231994.9230043717
1606,154154.8465521069
1607,158104.41376225417
1608,234658.48687528388
1609,198555.37670851103
1610,170509.4802384415
1611,152444.04125313042
1612,194679.2059680093
1613,171390.1044218418
1614,149645.33115360828
1615,95369.5056488394
1616,79136.79918778979
1617,91419.89634929097
1618,124620.60360345594
1619,148657.64305245155
1620,149005.90804777597
1621,143185.61190577527
1622,157286.17440660053
1623,250036.9353873605
1624,224078.64934517548
1625,116301.2897591592
1626,182625.89700942568
1627,187198.45175573695
1628,264292.3848432966
1629,181769.7337964567
1630,287935.0497121507
1631,232111.0565531256
1632,235268.9642550802
1633,186605.0311631963
1634,192538.5603447028
1635,187418.61461495992
1636,164050.6982332638
1637,189646.19894506282
1638,191877.3154312045
1639,182967.54520926788
1640,217981.1988084385
1641,177889.73252844112
1642,256629.749176241
1643,211099.85615114914
1644,229088.57012740104
1645,198234.60841885966
1646,178147.87563192868
1647,159339.4581299891
1648,131773.35075626976
1649,143665.875614036
1650,118626.11236638844
1651,118797.28846647404
1652,97570.66916954331
1653,100201.94859431998
1654,144454.5706961985
1655,126061.41585631482
1656,146979.33000261302
1657,147303.1851463836
1658,159566.0209803275
1659,108636.69225266296
1660,169352.11537950707
1661,379794.183419919
1662,325697.08970214124
1663,344140.06421111966
1664,368171.92944721086
1665,312666.57462199917
1666,316074.5378598089
1667,335430.50763824885
1668,343510.9124797818
1669,302277.338770251
1670,334196.60861420585
1671,253623.20875932265
1672,335774.22405859607
1673,280271.7127811769
1674,239512.47899378254
1675,207474.71398162877
1676,212164.37355966133
1677,224774.103669186
1678,403888.4639819183
1679,337939.1444379508
1680,316681.18975503324
1681,276900.3728758942
1682,306808.57278571615
1683,197807.39646111673
1684,188821.21463402407
1685,195286.80173307343
1686,179180.31207050395
1687,185576.0972420706
1688,208207.20103175228
1689,206051.54667301255
1690,211979.33315931296
1691,208612.7810402033
1692,262561.5081230524
1693,189296.7730621416
1694,189009.00312017452
1695,168198.24506060802
1696,248671.56983455084
1697,171325.27569971408
1698,305721.8978710172
1699,294559.35639808944
1700,260360.75308688462
1701,267407.30893050774
1702,235289.1294965858
1703,230247.52091695985
1704,250440.43267482833
1705,262256.5989936121
1706,292318.1489706042
1707,232057.93958698248
1708,206935.23780672986
1709,249397.52017264767
1710,222706.3999977503
1711,281098.26406505343
1712,241555.2816107159
1713,254064.80192478863
1714,215199.42394922976
1715,212916.4987310447
1716,182941.85766978096
1717,186197.82274990005
1718,138097.6548113852
1719,226804.10055258754
1720,233382.8996427653
1721,169736.20339073346
1722,127380.02220030059
1723,165491.26477539458
1724,214557.33296939498
1725,238348.40081151994
1726,197341.7326884471
1727,154387.04091821553
1728,186545.0639897614
1729,179188.87044515426
1730,152695.95717794728
1731,128181.26076551608
1732,137310.7821797782
1733,113654.23102880863
1734,127944.78841670707
1735,135085.94791914558
1736,105408.31513093656
1737,255063.96999380318
1738,257537.6685474792
1739,219177.67861587217
1740,210850.59342183603
1741,194680.47927659785
1742,170786.98209489684
1743,188127.23822772375
1744,304974.48583111994
1745,226938.91741975164
1746,193865.3978924345
1747,220927.33207081154
1748,202335.3194791465
1749,156336.70355140173
1750,128379.153235203
1751,241667.3155260107
1752,112209.21823253785
1753,150955.66909204982
1754,189860.1254388661
1755,173190.66015794827
1756,127756.3364803174
1757,118933.60288598714
1758,155000.25135616527
1759,160073.6352686045
1760,174939.97182489128
1761,166813.348489051
1762,170041.09687826084
1763,195266.08997244423
1764,124046.55026004824
1765,158816.40282420872
1766,187716.29342131654
1767,195497.35494466138
1768,141818.30169083655
1769,159531.77354197006
1770,163726.01846770034
1771,136336.73384477873
1772,129762.80161720002
1773,129852.26466656779
1774,146771.0035893342
1775,146084.91341677075
1776,135555.44934090122
1777,104163.8448340901
1778,147426.90806107153
1779,144502.50841902685
1780,158227.52739936928
1781,123964.1960324049
1782,87299.70432169281
1783,160213.37806481344
1784,119807.51864700601
1785,145396.80802899355
1786,150578.99382224004
1787,169676.00676207663
1788,74060.71251769015
1789,112953.75137315481
1790,92840.04855989537
1791,182286.43069156073
1792,147187.6288556814
1793,133982.06796274008
1794,168208.33477472118
1795,136713.20039893803
1796,170777.69989923167
1797,126402.89008826017
1798,145110.86818478536
1799,96319.10687372135
1800,139564.63150522672
1801,122138.70173346158
1802,136616.5130851618
1803,153944.05908295605
1804,137037.48418299842
1805,139800.4628009071
1806,116709.22332059767
1807,136572.00153247977
1808,137302.8668830404
1809,130841.65546541661
1810,143493.94875088637
1811,80336.66124100215
1812,95935.88280498318
1813,121762.9399041005
1814,101144.43730841088
1815,43529.69304260076
1816,114386.23234079604
1817,140964.80433417263
1818,172234.68562718004
1819,156179.0255862592
1820,75362.14141080657
1821,116151.14839271142
1822,161737.56401729875
1823,63286.48545794876
1824,138563.43272171542
1825,135239.42592864193
1826,124272.12465903908
1827,101055.71832728141
1828,132719.05522458593
1829,152199.89185198513
1830,138213.19082404976
1831,136473.95036514464
1832,66657.95062652254
1833,133264.0685422282
1834,139278.14573870494
1835,114337.11051330203
1836,104432.01523387036
1837,88406.77848945803
1838,117284.9489696509
1839,93363.28948678623
1840,170291.01345560874
1841,129278.79354398954
1842,109732.00412380951
1843,155172.94417401205
1844,170010.83011210128
1845,154549.81811801915
1846,165252.45441072888
1847,176006.4735581678
1848,47534.913387608016
1849,134147.21386603767
1850,121334.14215981541
1851,145115.6376860044
1852,127093.31893241999
1853,146779.31649332563
1854,167085.20111780765
1855,164581.14388266252
1856,220291.39115631767
1857,154929.323167101
1858,154585.74769315217
1859,137958.42500545806
1860,176511.08630387345
1861,137652.83337886806
1862,291761.9377448284
1863,281710.33332704776
1864,281745.3877632662
1865,348135.97550135315
1866,325810.7577084153
1867,218443.6179278599
1868,275145.5146952061
1869,207154.16888707422
1870,224347.95026955672
1871,275310.677621864
1872,202834.35902617907
1873,253588.62880485435
1874,159627.2955706038
1875,199947.81608799042
1876,203844.2568468717
1877,209700.25856722484
1878,217169.69036411296
1879,149477.72082245408
1880,129185.7602940906
1881,238861.62306061632
