Id,SalePrice
1461,131840.0
1462,151800.0
1463,177500.0
1464,178820.0
1465,205710.6
1466,178370.0
1467,177850.0
1468,159140.0
1469,176263.5
1470,116825.0
1471,181580.0
1472,99350.0
1473,100750.0
1474,163600.0
1475,131459.5
1476,395653.1
1477,237419.0
1478,287940.0
1479,272949.2
1480,411044.2
1481,317965.2
1482,197900.0
1483,176431.7
1484,174040.0
1485,172836.4
1486,194528.5
1487,300930.4
1488,240590.0
1489,208233.6
1490,190973.0
1491,187406.5
1492,103840.0
1493,169050.0
1494,307590.0
1495,303325.0
1496,217168.0
1497,182199.0
1498,155123.7
1499,149370.4
1500,161539.8
1501,175820.0
1502,166903.2
1503,313949.8
1504,236920.6
1505,210200.0
1506,163896.4
1507,228834.0
1508,216379.0
1509,164695.0
1510,143460.0
1511,138250.0
1512,160830.5
1513,140592.8
1514,146190.5
1515,160180.5
1516,164990.0
1517,155885.0
1518,136980.5
1519,218740.0
1520,141835.0
1521,142500.0
1522,168800.0
1523,111325.0
1524,109790.0
1525,132465.0
1526,129050.0
1527,109350.0
1528,124717.5
1529,135715.0
1530,178440.0
1531,132138.7
1532,112165.0
1533,127090.0
1534,121750.0
1535,153062.9
1536,115500.0
1537,86500.0
1538,179585.0
1539,250640.0
1540,123870.0
1541,148840.3
1542,145840.0
1543,201897.5
1544,86650.0
1545,107900.0
1546,133265.0
1547,120940.0
1548,128495.3
1549,119423.4
1550,146640.0
1551,117130.0
1552,130340.0
1553,174230.0
1554,117950.4
1555,164870.0
1556,98590.0
1557,120800.0
1558,102000.0
1559,104540.0
1560,135760.0
1561,111750.0
1562,127700.0
1563,128000.0
1564,158175.7
1565,154940.0
1566,202809.0
1567,86590.0
1568,226757.8
1569,122935.0
1570,132350.0
1571,122740.0
1572,145907.5
1573,242968.0
1574,133460.0
1575,205657.0
1576,214125.0
1577,205963.6
1578,148230.0
1579,150336.0
1580,185500.0
1581,146190.0
1582,124680.0
1583,305161.7
1584,242387.5
1585,138450.0
1586,89100.0
1587,111700.0
1588,153730.0
1589,110230.0
1590,138470.0
1591,103490.0
1592,134340.0
1593,117725.0
1594,116040.0
1595,123600.0
1596,219367.5
1597,164020.5
1598,173340.0
1599,205699.0
1600,194450.0
1601,82680.0
1602,105745.0
1603,107390.0
1604,281791.9
1605,272272.1
1606,171690.0
1607,166630.5
1608,225617.5
1609,199013.6
1610,163942.2
1611,156360.0
1612,179365.0
1613,168260.0
1614,119290.0
1615,94850.0
1616,86500.0
1617,92600.0
1618,126750.0
1619,140000.0
1620,150795.3
1621,148493.2
1622,153590.0
1623,236200.0
1624,217332.8
1625,131010.0
1626,185730.0
1627,180740.0
1628,275472.6
1629,166940.0
1630,307595.6
1631,227717.3
1632,245220.6
1633,167606.4
1634,183519.0
1635,178420.0
1636,168818.5
1637,197610.0
1638,210479.0
1639,182185.0
1640,253826.7
1641,189940.0
1642,205990.0
1643,228030.0
1644,227590.0
1645,184919.5
1646,155770.0
1647,174308.5
1648,145753.2
1649,144270.0
1650,127490.0
1651,127725.0
1652,96950.0
1653,100600.0
1654,161266.4
1655,166444.5
1656,145215.0
1657,155956.4
1658,151074.0
1659,130679.5
1660,144830.0
1661,380010.1
1662,397044.8
1663,361806.0
1664,404874.0
1665,308036.1
1666,321405.4
1667,339528.9
1668,336336.4
1669,317291.0
1670,353271.0
1671,245016.5
1672,415113.9
1673,307741.9
1674,257232.2
1675,186612.9
1676,183844.4
1677,212381.7
1678,426768.3
1679,317015.6
1680,368694.0
1681,293693.8
1682,300590.2
1683,183891.5
1684,169827.0
1685,169389.0
1686,167441.5
1687,166479.6
1688,180028.5
1689,192022.5
1690,183950.0
1691,173700.0
1692,306264.9
1693,166099.6
1694,181540.0
1695,180213.2
1696,280850.0
1697,177956.4
1698,324811.5
1699,326143.0
1700,259084.0
1701,273390.0
1702,251650.0
1703,254096.9
1704,280497.1
1705,227905.6
1706,420567.0
1707,225127.5
1708,215704.5
1709,287422.8
1710,218633.0
1711,300115.0
1712,236924.9
1713,243285.0
1714,228167.8
1715,187700.0
1716,182214.1
1717,160100.0
1718,130000.0
1719,198620.0
1720,239267.8
1721,168370.0
1722,117850.0
1723,157050.0
1724,221594.0
1725,233650.0
1726,194700.0
1727,174280.0
1728,186483.0
1729,161223.5
1730,162835.3
1731,126870.0
1732,126855.0
1733,115450.0
1734,136920.0
1735,133600.0
1736,114970.0
1737,295464.4
1738,214687.5
1739,258525.0
1740,215737.0
1741,178656.4
1742,177620.0
1743,167590.0
1744,326841.0
1745,253488.6
1746,256200.0
1747,221709.0
1748,200900.0
1749,153790.0
1750,146910.0
1751,229584.0
1752,113380.0
1753,143890.0
1754,225658.0
1755,162850.0
1756,125390.0
1757,114250.0
1758,150395.0
1759,161170.0
1760,153115.0
1761,144920.0
1762,157000.0
1763,173960.0
1764,123605.0
1765,155845.3
1766,161200.0
1767,213068.0
1768,134740.0
1769,161070.0
1770,139975.0
1771,136200.0
1772,139050.0
1773,136345.0
1774,124235.1
1775,134190.0
1776,108500.0
1777,112050.0
1778,137645.0
1779,112525.0
1780,171190.0
1781,124020.0
1782,105700.0
1783,131100.0
1784,102700.0
1785,113410.0
1786,148630.0
1787,157720.0
1788,61500.0
1789,96040.0
1790,89690.0
1791,171165.3
1792,162285.0
1793,142775.0
1794,133965.0
1795,145250.0
1796,137450.0
1797,128255.0
1798,127125.0
1799,113150.0
1800,113915.0
1801,114550.0
1802,160665.0
1803,163990.0
1804,144742.0
1805,134800.0
1806,118915.0
1807,131775.3
1808,124450.0
1809,123100.4
1810,150850.0
1811,106340.0
1812,120778.7
1813,118050.0
1814,106300.0
1815,71910.0
1816,99700.0
1817,125230.0
1818,132030.0
1819,124940.0
1820,74280.0
1821,130295.0
1822,147610.0
1823,56040.0
1824,133740.0
1825,147638.7
1826,100230.0
1827,121300.0
1828,130290.0
1829,126870.0
1830,155478.7
1831,155535.0
1832,121130.0
1833,135470.3
1834,141700.0
1835,150590.0
1836,128740.0
1837,105665.0
1838,128800.4
1839,95790.0
1840,169690.0
1841,154833.2
1842,94600.0
1843,140825.0
1844,129866.0
1845,136620.0
1846,155800.0
1847,138300.0
1848,67010.0
1849,122205.0
1850,128680.0
1851,151454.0
1852,126215.0
1853,147245.0
1854,168136.5
1855,152590.0
1856,227400.0
1857,174290.0
1858,138272.9
1859,129071.2
1860,148402.5
1861,129071.2
1862,259522.0
1863,251247.0
1864,251247.0
1865,345471.9
1866,326522.1
1867,234571.8
1868,283020.0
1869,186533.5
1870,248449.5
1871,254415.2
1872,162989.4
1873,224140.0
1874,132685.0
1875,198960.0
1876,200140.0
1877,198240.0
1878,215318.0
1879,138050.0
1880,134375.0
1881,242060.0
1882,251650.0
1883,192050.0
1884,224517.8
1885,243259.0
1886,272200.0
1887,171779.0
1888,271294.3
1889,163361.8
1890,136130.0
1891,145773.3
1892,114175.0
1893,127540.0
1894,118120.0
1895,147410.0
1896,117570.0
1897,107300.0
1898,110070.0
1899,140825.4
1900,144280.0
1901,174695.0
1902,153135.0
1903,207822.5
1904,127380.0
1905,191430.0
1906,141437.5
1907,189875.0
1908,127380.0
1909,137500.0
1910,130650.0
1911,172655.5
1912,273600.0
1913,137050.0
1914,84200.0
1915,353399.3
1916,87680.0
1917,269129.9
1918,130250.0
1919,155315.0
1920,169366.4
1921,396044.2
1922,391357.5
1923,208690.0
1924,238949.0
1925,223291.5
1926,372678.2
1927,142545.0
1928,150533.2
1929,123590.0
1930,141470.0
1931,133536.0
1932,148028.5
1933,155415.0
1934,180050.0
1935,176008.5
1936,187220.0
1937,190970.0
1938,174770.0
1939,283175.0
1940,201810.6
1941,177104.1
1942,208300.0
1943,206399.0
1944,315513.9
1945,392000.7
1946,146910.0
1947,329855.8
1948,201390.0
1949,233780.0
1950,165030.0
1951,203833.7
1952,246951.7
1953,154990.0
1954,200050.0
1955,148190.0
1956,261925.0
1957,179900.0
1958,301092.2
1959,139491.7
1960,120250.0
1961,120030.0
1962,90150.0
1963,102430.0
1964,107550.0
1965,150300.0
1966,166834.5
1967,303536.2
1968,334873.5
1969,383303.7
1970,381171.4
1971,464473.6
1972,361287.4
1973,312173.8
1974,325837.4
1975,396624.0
1976,282926.7
1977,327350.0
1978,311701.3
1979,402277.2
1980,196346.5
1981,335946.0
1982,251537.5
1983,220737.5
1984,168200.0
1985,221459.7
1986,213500.7
1987,190809.6
1988,176309.0
1989,182720.0
1990,214412.5
1991,214382.6
1992,199450.0
1993,174322.5
1994,237790.0
1995,173490.0
1996,315880.0
1997,337200.3
1998,345001.7
1999,269337.0
2000,280200.0
2001,297454.0
2002,249245.0
2003,250293.0
2004,298820.2
2005,230320.0
2006,220449.6
2007,247760.3
2008,203510.1
2009,192028.5
2010,185016.5
2011,130920.0
2012,185452.6
2013,180885.0
2014,192500.0
2015,186023.0
2016,194850.0
2017,193440.0
2018,122165.0
2019,135350.0
2020,118450.0
2021,110560.0
2022,191770.0
2023,155210.0
2024,220425.0
2025,342087.8
2026,193670.0
2027,155393.3
2028,155116.9
2029,169314.0
2030,247850.0
2031,295190.0
2032,289666.1
2033,253200.0
2034,162080.0
2035,199940.0
2036,216400.0
2037,216400.0
2038,336613.4
2039,234940.0
2040,367642.0
2041,260251.7
2042,203660.0
2043,174019.0
2044,183545.0
2045,226580.0
2046,129836.4
2047,142750.0
2048,136850.0
2049,131480.0
2050,169090.0
2051,103520.0
2052,144495.0
2053,143885.0
2054,103080.0
2055,160710.5
2056,128700.0
2057,124220.0
2058,221140.0
2059,138400.0
2060,172100.0
2061,180950.0
2062,137005.0
2063,108730.0
2064,139650.0
2065,117680.0
2066,166230.0
2067,153850.0
2068,127586.4
2069,93580.0
2070,113340.0
2071,102440.0
2072,133486.4
2073,134090.0
2074,174940.0
2075,140590.0
2076,121430.0
2077,145215.0
2078,129270.0
2079,141675.0
2080,119090.0
2081,122250.0
2082,125040.0
2083,151930.0
2084,110880.0
2085,134875.0
2086,146581.7
2087,130260.0
2088,105025.0
2089,98150.0
2090,123845.0
2091,126640.0
2092,129040.0
2093,120785.0
2094,125725.0
2095,148100.0
2096,83115.0
2097,110600.0
2098,148180.0
2099,79130.0
2100,116840.0
2101,126195.3
2102,148390.0
2103,116480.4
2104,129540.0
2105,141890.0
2106,96480.0
2107,229752.5
2108,114240.0
2109,117750.0
2110,127135.0
2111,150500.0
2112,141290.0
2113,118440.0
2114,112790.0
2115,164700.0
2116,126900.0
2117,142040.0
2118,120450.0
2119,114065.0
2120,113180.0
2121,114660.0
2122,116890.0
2123,97196.4
2124,174346.5
2125,134940.0
2126,147810.0
2127,166530.0
2128,151038.7
2129,110990.0
2130,135990.0
2131,156880.0
2132,124895.0
2133,125910.0
2134,124090.0
2135,118700.0
2136,64165.0
2137,117750.0
2138,137665.0
2139,157370.0
2140,127860.0
2141,132096.0
2142,141005.0
2143,146912.5
2144,136050.0
2145,133622.5
2146,158730.0
2147,136050.0
2148,118720.0
2149,132725.0
2150,219000.0
2151,124570.0
2152,151890.0
2153,155550.0
2154,117150.0
2155,131650.0
2156,245425.0
2157,238868.0
2158,220579.0
2159,217259.9
2160,175684.4
2161,257991.2
2162,387638.3
2163,363010.2
2164,265255.0
2165,175000.0
2166,145300.0
2167,203448.0
2168,215225.0
2169,187256.5
2170,229717.8
2171,141845.0
2172,140540.0
2173,163840.0
2174,251380.0
2175,347895.2
2176,328350.0
2177,254250.0
2178,230590.0
2179,140805.0
2180,185519.9
2181,197260.0
2182,232982.8
2183,199059.7
2184,144310.0
2185,129136.2
2186,142720.0
2187,151585.0
2188,154150.0
2189,205800.0
2190,76490.0
2191,81850.0
2192,101600.0
2193,111540.0
2194,110470.0
2195,115125.0
2196,109685.0
2197,116850.0
2198,149529.5
2199,157680.0
2200,125200.0
2201,130920.0
2202,208521.5
2203,157870.0
2204,172750.0
2205,114425.0
2206,132045.0
2207,237080.0
2208,203150.0
2209,193745.0
2210,127530.0
2211,120040.0
2212,119480.4
2213,108515.0
2214,134470.0
2215,114300.0
2216,151840.0
2217,75570.0
2218,100740.0
2219,81690.0
2220,89815.0
2221,350850.0
2222,233700.0
2223,268100.0
2224,219047.8
2225,145578.7
2226,189550.0
2227,191440.0
2228,294100.0
2229,259285.8
2230,169693.2
2231,203570.0
2232,201500.0
2233,165490.0
2234,248694.9
2235,186960.0
2236,264283.0
2237,313951.9
2238,208607.3
2239,116675.0
2240,166830.0
2241,147350.0
2242,141465.0
2243,126150.0
2244,100500.0
2245,98600.0
2246,149605.0
2247,109050.0
2248,122805.0
2249,121600.0
2250,145933.2
2251,138780.0
2252,195440.0
2253,152359.6
2254,183530.0
2255,192800.0
2256,181183.0
2257,175630.0
2258,176402.6
2259,180300.0
2260,156630.0
2261,198000.0
2262,212050.0
2263,325975.0
2264,463193.6
2265,157926.4
2266,375713.7
2267,312740.2
2268,364661.7
2269,166363.2
2270,187823.2
2271,241142.7
2272,186866.5
2273,165988.5
2274,168940.0
2275,167090.0
2276,181448.0
2277,204740.0
2278,162865.0
2279,120680.0
2280,125490.0
2281,166410.0
2282,171150.0
2283,96950.0
2284,116850.0
2285,156815.9
2286,129530.0
2287,354105.4
2288,290164.8
2289,333926.3
2290,391161.5
2291,294079.2
2292,400020.7
2293,389425.0
2294,390210.8
2295,431189.7
2296,263042.6
2297,361259.7
2298,359944.8
2299,333287.2
2300,340340.2
2301,329488.4
2302,238740.0
2303,250805.6
2304,240465.3
2305,182401.9
2306,183067.9
2307,188721.1
2308,215200.0
2309,290340.0
2310,220356.1
2311,178069.0
2312,174151.0
2313,175169.0
2314,184633.2
2315,173242.4
2316,195477.5
2317,181633.2
2318,180731.5
2319,184650.5
2320,178830.1
2321,247223.9
2322,166441.0
2323,181222.2
2324,173057.3
2325,243510.0
2326,181613.2
2327,201180.0
2328,218205.0
2329,187700.0
2330,175328.5
2331,325292.0
2332,373668.3
2333,306900.9
2334,277171.3
2335,294490.0
2336,288458.3
2337,192142.5
2338,271180.0
2339,205855.6
2340,383453.7
2341,221928.0
2342,223365.6
2343,212975.0
2344,229897.7
2345,246889.9
2346,219826.6
2347,194177.5
2348,235057.7
2349,146929.0
2350,318349.1
2351,286252.8
2352,241140.0
2353,244294.9
2354,117920.0
2355,147925.0
2356,148280.0
2357,199553.0
2358,208500.0
2359,140450.0
2360,129650.0
2361,141950.0
2362,262400.0
2363,145637.5
2364,148890.8
2365,241910.0
2366,207395.6
2367,240141.7
2368,194706.1
2369,218551.7
2370,167114.0
2371,176380.0
2372,177330.0
2373,281700.0
2374,339079.2
2375,257834.4
2376,243897.9
2377,276450.0
